time,open,high,low,close,volume
2026-01-12 08:59:00,18306.75,18307.25,18300.50,18306.00,358
2026-01-12 09:00:00,18306.00,18316.50,18304.50,18312.25,1444
2026-01-12 09:01:00,18312.25,18315.25,18311.00,18311.50,939
2026-01-12 09:02:00,18311.50,18313.50,18290.25,18296.00,428
2026-01-12 09:03:00,18296.00,18319.25,18290.75,18312.50,788
2026-01-12 09:04:00,18312.50,18319.00,18304.50,18305.75,1071
2026-01-12 09:05:00,18305.75,18307.25,18301.00,18305.00,949
2026-01-12 09:06:00,18305.00,18317.25,18302.50,18312.50,488
2026-01-12 09:07:00,18312.50,18314.00,18298.25,18298.75,1093
2026-01-12 09:08:00,18298.75,18309.00,18298.00,18307.50,1492
2026-01-12 09:09:00,18307.50,18308.00,18301.75,18302.25,1000
2026-01-12 09:10:00,18302.25,18304.00,18297.25,18298.75,1176
2026-01-12 09:11:00,18298.75,18303.25,18293.75,18296.50,997
2026-01-12 09:12:00,18296.50,18297.25,18295.50,18296.25,1179
2026-01-12 09:13:00,18296.25,18297.50,18285.25,18293.50,1468
2026-01-12 09:14:00,18293.50,18307.50,18290.25,18305.25,797
2026-01-12 09:15:00,18305.25,18307.75,18294.00,18300.50,1013
2026-01-12 09:16:00,18300.50,18312.50,18298.00,18312.25,850
2026-01-12 09:17:00,18312.25,18314.50,18301.00,18309.25,1272
2026-01-12 09:18:00,18309.25,18333.50,18309.00,18326.50,1362
2026-01-12 09:19:00,18326.50,18331.25,18307.50,18308.75,1002
2026-01-12 09:20:00,18308.75,18309.75,18299.25,18300.00,313
2026-01-12 09:21:00,18300.00,18309.75,18298.25,18307.00,821
2026-01-12 09:22:00,18307.00,18315.75,18304.75,18313.25,955
2026-01-12 09:23:00,18313.25,18314.75,18301.25,18302.00,1145
2026-01-12 09:24:00,18310.75,18311.50,18301.25,18301.50,744
2026-01-12 09:25:00,18301.50,18302.25,18284.50,18291.75,1392
2026-01-12 09:26:00,18291.75,18301.50,18287.75,18298.00,730
2026-01-12 09:27:00,18298.00,18303.50,18271.00,18272.50,1052
2026-01-12 09:28:00,18272.50,18278.00,18265.25,18276.00,549
2026-01-12 09:29:00,18276.00,18290.75,18275.75,18288.50,1470
2026-01-12 09:30:00,18288.50,18288.75,18277.00,18278.00,374
2026-01-12 09:31:00,18278.00,18287.50,18277.50,18284.50,527
2026-01-12 09:32:00,18284.50,18294.00,18284.00,18293.50,905
2026-01-12 09:33:00,18293.50,18309.50,18291.25,18308.25,367
2026-01-12 09:34:00,18308.25,18330.00,18305.25,18329.50,975
2026-01-12 09:35:00,18329.50,18330.25,18328.50,18330.00,1272
2026-01-12 09:36:00,18330.00,18330.25,18317.75,18317.75,422
2026-01-12 09:37:00,18317.75,18340.00,18317.00,18339.00,981
2026-01-12 09:38:00,18339.00,18341.25,18321.50,18322.00,1378
2026-01-12 09:39:00,18322.00,18329.00,18316.50,18317.25,596
2026-01-12 09:40:00,18317.25,18318.00,18307.25,18312.25,667
2026-01-12 09:41:00,18312.25,18316.00,18308.25,18310.00,311
2026-01-12 09:42:00,18310.00,18313.25,18302.50,18303.75,725
2026-01-12 09:43:00,18303.75,18306.75,18303.25,18305.00,1406
2026-01-12 09:44:00,18305.00,18307.25,18285.75,18288.00,685
2026-01-12 09:45:00,18288.00,18305.50,18278.50,18304.75,574
2026-01-12 09:46:00,18304.75,18313.25,18300.75,18311.50,993
2026-01-12 09:47:00,18311.50,18313.00,18306.75,18307.00,444
2026-01-12 09:48:00,18307.00,18337.00,18295.00,18325.75,394
2026-01-12 09:49:00,18325.75,18338.75,18311.75,18333.50,597
2026-01-12 09:50:00,18333.50,18338.00,18316.50,18320.25,323
2026-01-12 09:51:00,18320.25,18334.50,18318.00,18333.75,1426
2026-01-12 09:52:00,18333.75,18346.50,18326.25,18341.75,1363
2026-01-12 09:53:00,18341.75,18357.50,18336.75,18357.00,1017
2026-01-12 09:54:00,18357.00,18364.75,18347.50,18353.00,1128
2026-01-12 09:55:00,18353.00,18369.25,18347.50,18362.75,874
2026-01-12 09:56:00,18362.75,18372.75,18356.50,18372.50,1275
2026-01-12 09:57:00,18372.50,18385.75,18363.25,18384.25,1075
2026-01-12 09:58:00,18384.25,18389.00,18382.50,18387.75,1097
2026-01-12 09:59:00,18387.75,18397.75,18387.25,18391.25,262
2026-01-12 10:00:00,18391.25,18408.25,18387.00,18407.75,1293
2026-01-12 10:01:00,18407.75,18425.50,18407.50,18418.00,827
2026-01-12 10:02:00,18418.00,18422.25,18399.00,18410.50,506
2026-01-12 10:03:00,18410.50,18444.50,18402.75,18434.50,1261
2026-01-12 10:04:00,18434.50,18439.00,18426.00,18427.00,1482
2026-01-12 10:05:00,18427.00,18448.50,18426.00,18448.50,1066
2026-01-12 10:06:00,18448.50,18458.00,18447.50,18455.50,1204
2026-01-12 10:07:00,18455.50,18471.00,18452.25,18466.50,410
2026-01-12 10:08:00,18466.50,18470.25,18451.75,18452.00,1111
2026-01-12 10:09:00,18452.00,18488.25,18445.00,18481.25,403
2026-01-12 10:10:00,18481.25,18490.00,18479.25,18488.00,1000
2026-01-12 10:11:00,18488.00,18488.25,18471.25,18473.50,461
2026-01-12 10:12:00,18473.50,18482.00,18465.25,18479.75,737
2026-01-12 10:13:00,18479.75,18493.50,18478.50,18489.25,1331
2026-01-12 10:14:00,18489.25,18491.75,18474.25,18475.00,1107
2026-01-12 10:15:00,18475.00,18495.25,18470.25,18492.50,948
2026-01-12 10:16:00,18492.50,18493.50,18465.50,18468.75,1079
2026-01-12 10:17:00,18468.75,18474.75,18467.75,18471.00,950
2026-01-12 10:18:00,18471.00,18476.75,18468.75,18476.75,379
2026-01-12 10:19:00,18476.75,18492.00,18473.75,18485.25,656
2026-01-12 10:20:00,18485.25,18488.00,18465.50,18471.50,292
2026-01-12 10:21:00,18471.50,18496.00,18463.75,18493.25,1279
2026-01-12 10:22:00,18493.25,18497.75,18469.00,18479.50,449
2026-01-12 10:23:00,18479.50,18485.00,18473.25,18481.00,987
2026-01-12 10:24:00,18481.00,18481.75,18475.00,18481.00,1425
2026-01-12 10:25:00,18481.00,18489.75,18481.00,18488.25,622
2026-01-12 10:26:00,18488.25,18494.00,18478.50,18487.00,243
2026-01-12 10:27:00,18487.00,18500.00,18482.75,18484.75,1085
2026-01-12 10:28:00,18484.75,18487.50,18468.00,18476.00,1041
2026-01-12 10:29:00,18476.00,18478.50,18471.00,18471.25,1111
2026-01-12 10:30:00,18471.25,18491.00,18470.25,18486.50,411
2026-01-12 10:31:00,18486.50,18487.75,18477.25,18482.50,297
2026-01-12 10:32:00,18482.50,18483.00,18464.00,18469.50,810
2026-01-12 10:33:00,18469.50,18494.25,18458.75,18485.50,391
2026-01-12 10:34:00,18485.50,18495.25,18482.25,18495.25,262
2026-01-12 10:35:00,18495.25,18497.00,18480.75,18484.25,1161
2026-01-12 10:36:00,18484.25,18495.50,18478.00,18487.50,1149
2026-01-12 10:37:00,18487.50,18492.00,18478.75,18483.75,1071
2026-01-12 10:38:00,18483.75,18486.00,18480.00,18484.75,1165
2026-01-12 10:39:00,18484.75,18493.75,18478.75,18485.25,370
2026-01-12 10:40:00,18485.25,18494.00,18480.25,18488.00,1147
2026-01-12 10:41:00,18488.00,18491.75,18478.50,18482.75,1294
2026-01-12 10:42:00,18482.75,18484.00,18476.25,18478.00,1431
2026-01-12 10:43:00,18478.00,18482.00,18477.00,18478.00,1491
2026-01-12 10:44:00,18478.00,18507.00,18478.00,18498.75,577
2026-01-12 10:45:00,18498.75,18502.50,18461.25,18466.00,542
2026-01-12 10:46:00,18466.00,18485.50,18456.25,18478.50,1097
2026-01-12 10:47:00,18478.50,18494.50,18477.00,18492.75,510
2026-01-12 10:48:00,18492.75,18497.25,18480.75,18481.50,743
2026-01-12 10:49:00,18481.50,18486.00,18472.25,18476.75,692
2026-01-12 10:50:00,18476.75,18486.00,18474.50,18483.75,338
2026-01-12 10:51:00,18483.75,18484.75,18469.50,18470.75,1393
2026-01-12 10:52:00,18470.75,18481.50,18470.25,18479.50,322
2026-01-12 10:53:00,18479.50,18493.75,18473.25,18491.00,1239
2026-01-12 10:54:00,18491.00,18497.25,18475.25,18483.00,1495
2026-01-12 10:55:00,18483.00,18487.25,18481.00,18486.50,905
2026-01-12 10:56:00,18486.50,18491.50,18479.00,18489.25,817
2026-01-12 10:57:00,18489.25,18502.75,18488.75,18497.75,518
2026-01-12 10:58:00,18497.75,18500.00,18476.50,18479.50,787
2026-01-12 10:59:00,18479.50,18479.50,18451.50,18464.25,634
2026-01-12 11:00:00,18464.25,18489.75,18461.25,18484.75,760
2026-01-12 11:01:00,18484.75,18489.25,18477.50,18477.75,704
2026-01-12 11:02:00,18477.75,18484.25,18474.50,18477.25,1099
2026-01-12 11:03:00,18477.25,18492.75,18476.50,18487.50,1320
2026-01-12 11:04:00,18487.50,18493.00,18486.00,18486.25,1304
2026-01-12 11:05:00,18486.25,18501.50,18485.25,18500.00,1006
2026-01-12 11:06:00,18500.00,18502.25,18462.75,18476.50,1158
2026-01-12 11:07:00,18476.50,18482.00,18467.00,18471.25,425
2026-01-12 11:08:00,18471.25,18480.25,18468.00,18478.00,1259
2026-01-12 11:09:00,18478.00,18500.00,18474.50,18490.75,808
2026-01-12 11:10:00,18490.75,18508.00,18486.25,18505.00,270
2026-01-12 11:11:00,18505.00,18507.50,18485.50,18489.00,1488
2026-01-12 11:12:00,18489.00,18492.50,18477.50,18478.50,1373
2026-01-12 11:13:00,18478.50,18487.00,18470.75,18475.25,594
2026-01-12 11:14:00,18475.25,18491.25,18475.00,18487.50,1149
2026-01-12 11:15:00,18487.50,18493.00,18483.50,18484.25,242
2026-01-12 11:16:00,18484.25,18488.00,18484.00,18487.00,1116
2026-01-12 11:17:00,18487.00,18499.50,18480.25,18480.75,585
2026-01-12 11:18:00,18480.75,18483.25,18469.50,18477.00,1145
2026-01-12 11:19:00,18477.00,18492.75,18472.75,18488.75,248
2026-01-12 11:20:00,18488.75,18494.50,18482.75,18483.25,1389
2026-01-12 11:21:00,18483.25,18483.75,18468.75,18474.00,1363
2026-01-12 11:22:00,18474.00,18482.75,18473.00,18477.75,696
2026-01-12 11:23:00,18477.75,18478.00,18468.00,18471.50,777
2026-01-12 11:24:00,18471.50,18487.25,18471.50,18481.50,697
2026-01-12 11:25:00,18481.50,18485.25,18481.00,18481.75,829
2026-01-12 11:26:00,18481.75,18488.25,18476.75,18485.50,560
2026-01-12 11:27:00,18485.50,18486.25,18476.25,18483.00,1025
2026-01-12 11:28:00,18483.00,18491.25,18483.00,18489.00,577
2026-01-12 11:29:00,18489.00,18493.00,18466.00,18471.25,815
2026-01-12 11:30:00,18471.25,18491.50,18463.00,18484.50,1321
2026-01-12 11:31:00,18484.50,18503.00,18479.75,18499.75,1186
2026-01-12 11:32:00,18499.75,18507.25,18482.75,18486.50,1337
2026-01-12 11:33:00,18486.50,18488.00,18475.25,18478.50,861
2026-01-12 11:34:00,18478.50,18483.00,18462.50,18466.75,591
2026-01-12 11:35:00,18466.75,18486.25,18466.25,18483.25,1105
2026-01-12 11:36:00,18483.25,18490.00,18483.25,18487.25,1453
2026-01-12 11:37:00,18487.25,18490.50,18468.50,18482.00,1026
2026-01-12 11:38:00,18482.00,18488.75,18481.75,18483.25,862
2026-01-12 11:39:00,18483.25,18487.75,18480.25,18485.00,1075
2026-01-12 11:40:00,18485.00,18489.25,18473.75,18477.00,762
2026-01-12 11:41:00,18477.00,18494.50,18467.25,18490.25,672
2026-01-12 11:42:00,18490.25,18493.50,18479.50,18485.75,1286
2026-01-12 11:43:00,18485.75,18496.75,18480.25,18491.50,650
2026-01-12 11:44:00,18491.50,18492.75,18469.00,18475.25,548
2026-01-12 11:45:00,18475.25,18491.25,18467.25,18487.75,1315
2026-01-12 11:46:00,18487.75,18489.75,18475.00,18475.75,1136
2026-01-12 11:47:00,18475.75,18492.50,18471.25,18488.25,953
2026-01-12 11:48:00,18488.25,18492.75,18484.50,18489.00,512
2026-01-12 11:49:00,18489.00,18498.75,18487.25,18489.75,908
2026-01-12 11:50:00,18489.75,18492.50,18477.00,18484.75,263
2026-01-12 11:51:00,18484.75,18487.75,18472.00,18479.00,1323
2026-01-12 11:52:00,18479.00,18492.50,18477.00,18488.25,737
2026-01-12 11:53:00,18488.25,18490.50,18483.00,18485.50,768
2026-01-12 11:54:00,18485.50,18501.75,18483.25,18496.50,1065
2026-01-12 11:55:00,18496.50,18500.00,18474.75,18482.00,747
2026-01-12 11:56:00,18482.00,18485.25,18476.00,18484.25,633
2026-01-12 11:57:00,18484.25,18491.75,18477.75,18482.00,716
2026-01-12 11:58:00,18482.00,18498.25,18478.50,18490.75,466
2026-01-12 11:59:00,18490.75,18498.25,18477.75,18478.25,415
2026-01-12 12:00:00,18478.25,18498.00,18474.00,18494.50,1051
2026-01-12 12:01:00,18494.50,18498.25,18487.50,18489.75,1398
2026-01-12 12:02:00,18489.75,18499.75,18471.75,18473.00,1438
2026-01-12 12:03:00,18473.00,18490.00,18468.75,18483.75,443
2026-01-12 12:04:00,18483.75,18490.25,18472.00,18473.00,1480
2026-01-12 12:05:00,18473.00,18476.25,18469.00,18475.25,1039
2026-01-12 12:06:00,18475.25,18503.00,18469.50,18496.50,737
2026-01-12 12:07:00,18496.50,18501.25,18478.25,18480.00,528
2026-01-12 12:08:00,18480.00,18482.75,18475.50,18481.50,1395
2026-01-12 12:09:00,18481.50,18493.00,18479.50,18480.75,961
2026-01-12 12:10:00,18480.75,18486.50,18477.00,18480.75,678
2026-01-12 12:11:00,18480.75,18485.75,18479.00,18479.00,1456
2026-01-12 12:12:00,18479.00,18499.00,18476.75,18490.25,1266
2026-01-12 12:13:00,18490.25,18506.00,18479.00,18483.00,1045
2026-01-12 12:14:00,18483.00,18490.00,18477.00,18489.00,1433
2026-01-12 12:15:00,18489.00,18492.50,18470.25,18478.00,294
2026-01-12 12:16:00,18478.00,18485.00,18473.00,18476.75,932
2026-01-12 12:17:00,18476.75,18478.25,18469.00,18476.25,1362
2026-01-12 12:18:00,18476.25,18484.50,18468.00,18473.50,262
2026-01-12 12:19:00,18473.50,18488.00,18466.50,18485.25,231
2026-01-12 12:20:00,18485.25,18487.00,18478.50,18482.25,1327
2026-01-12 12:21:00,18482.25,18489.75,18478.25,18480.75,431
2026-01-12 12:22:00,18480.75,18501.50,18479.25,18499.00,656
2026-01-12 12:23:00,18499.00,18502.50,18478.25,18482.50,340
2026-01-12 12:24:00,18482.50,18493.75,18469.00,18477.75,316
2026-01-12 12:25:00,18477.75,18500.50,18474.00,18494.25,1116
2026-01-12 12:26:00,18494.25,18504.75,18474.75,18482.00,438
2026-01-12 12:27:00,18482.00,18502.25,18473.75,18501.00,637
2026-01-12 12:28:00,18501.00,18501.25,18492.75,18494.00,1087
2026-01-12 12:29:00,18494.00,18496.00,18474.75,18478.00,960
2026-01-12 12:30:00,18478.00,18492.25,18477.25,18482.50,348
2026-01-12 12:31:00,18482.50,18505.75,18480.75,18502.25,203
2026-01-12 12:32:00,18502.25,18503.75,18471.00,18474.75,240
2026-01-12 12:33:00,18474.75,18489.25,18463.75,18487.25,1101
2026-01-12 12:34:00,18487.25,18488.25,18471.25,18473.25,808
2026-01-12 12:35:00,18473.25,18498.75,18471.00,18498.25,574
2026-01-12 12:36:00,18498.25,18502.75,18490.75,18495.25,641
2026-01-12 12:37:00,18495.25,18503.25,18478.00,18483.00,1311
2026-01-12 12:38:00,18483.00,18486.50,18482.00,18486.50,1341
2026-01-12 12:39:00,18486.50,18489.25,18483.25,18484.75,867
2026-01-12 12:40:00,18484.75,18488.75,18476.25,18478.00,534
2026-01-12 12:41:00,18478.00,18504.75,18467.75,18500.25,1163
2026-01-12 12:42:00,18500.25,18504.75,18471.50,18478.75,544
2026-01-12 12:43:00,18478.75,18494.50,18475.00,18492.75,1314
2026-01-12 12:44:00,18492.75,18501.75,18485.00,18491.25,396
2026-01-12 12:45:00,18491.25,18504.50,18488.00,18504.00,747
2026-01-12 12:46:00,18504.00,18509.75,18468.25,18480.50,1357
2026-01-12 12:47:00,18480.50,18488.00,18475.00,18479.25,852
2026-01-12 12:48:00,18479.25,18491.25,18477.00,18484.00,1064
2026-01-12 12:49:00,18484.00,18486.00,18475.75,18478.50,404
2026-01-12 12:50:00,18478.50,18488.25,18476.75,18487.75,330
2026-01-12 12:51:00,18487.75,18494.75,18484.25,18491.25,1222
2026-01-12 12:52:00,18491.25,18492.25,18470.75,18475.75,1270
2026-01-12 12:53:00,18475.75,18495.50,18470.50,18491.75,395
2026-01-12 12:54:00,18491.75,18494.75,18484.75,18488.00,283
2026-01-12 12:55:00,18488.00,18491.25,18487.50,18489.25,434
2026-01-12 12:56:00,18489.25,18495.00,18486.00,18486.25,825
2026-01-12 12:57:00,18486.25,18488.50,18484.00,18487.50,1323
2026-01-12 12:58:00,18487.50,18490.00,18478.75,18486.50,946
2026-01-12 12:59:00,18486.50,18510.75,18483.50,18497.00,443
2026-01-12 13:00:00,18497.00,18504.00,18479.25,18486.25,823
2026-01-12 13:01:00,18486.25,18502.75,18483.25,18496.25,711
2026-01-12 13:02:00,18496.25,18497.00,18490.00,18493.00,210
2026-01-12 13:03:00,18493.00,18499.50,18487.75,18488.75,497
2026-01-12 13:04:00,18488.75,18490.25,18487.50,18489.00,1402
2026-01-12 13:05:00,18489.00,18508.00,18485.75,18502.75,538
2026-01-12 13:06:00,18502.75,18504.00,18490.00,18491.25,1229
2026-01-12 13:07:00,18491.25,18496.75,18480.75,18484.25,784
2026-01-12 13:08:00,18484.25,18489.00,18478.25,18484.25,1195
2026-01-12 13:09:00,18484.25,18488.25,18476.00,18477.75,1482
2026-01-12 13:10:00,18477.75,18493.00,18476.00,18486.25,1181
2026-01-12 13:11:00,18486.25,18489.00,18480.50,18485.25,1208
2026-01-12 13:12:00,18485.25,18501.75,18484.25,18494.75,935
2026-01-12 13:13:00,18494.75,18515.75,18494.25,18502.75,673
2026-01-12 13:14:00,18502.75,18504.00,18477.75,18480.00,1073
2026-01-12 13:15:00,18480.00,18495.00,18477.75,18493.75,1184
2026-01-12 13:16:00,18493.75,18494.50,18474.75,18483.25,599
2026-01-12 13:17:00,18483.25,18486.25,18481.50,18486.00,548
2026-01-12 13:18:00,18486.00,18487.25,18469.25,18474.75,1439
2026-01-12 13:19:00,18474.75,18494.50,18473.75,18492.00,1238
2026-01-12 13:20:00,18492.00,18493.75,18473.00,18479.75,893
2026-01-12 13:21:00,18479.75,18485.75,18474.75,18481.25,1422
2026-01-12 13:22:00,18481.25,18485.25,18480.00,18484.00,210
2026-01-12 13:23:00,18484.00,18507.00,18478.00,18499.00,998
2026-01-12 13:24:00,18499.00,18500.75,18483.75,18488.25,668
2026-01-12 13:25:00,18488.25,18496.25,18486.25,18493.00,1008
2026-01-12 13:26:00,18493.00,18495.75,18489.50,18492.25,968
2026-01-12 13:27:00,18492.25,18492.25,18486.75,18488.00,1369
2026-01-12 13:28:00,18488.00,18495.50,18477.00,18477.50,1245
2026-01-12 13:29:00,18477.50,18478.25,18475.50,18476.75,837
2026-01-12 13:30:00,18476.75,18495.50,18473.50,18488.00,526
2026-01-12 13:31:00,18488.00,18492.75,18476.25,18481.75,812
2026-01-12 13:32:00,18481.75,18494.00,18481.00,18486.50,449
2026-01-12 13:33:00,18486.50,18487.75,18476.25,18486.50,431
2026-01-12 13:34:00,18486.50,18495.75,18482.25,18494.25,919
2026-01-12 13:35:00,18494.25,18499.00,18485.00,18486.50,1245
2026-01-12 13:36:00,18486.50,18497.75,18481.00,18494.75,1082
2026-01-12 13:37:00,18494.75,18497.50,18469.50,18472.25,781
2026-01-12 13:38:00,18472.25,18473.00,18465.25,18468.50,596
2026-01-12 13:39:00,18468.50,18493.25,18465.50,18486.75,801
2026-01-12 13:40:00,18486.75,18502.00,18478.75,18501.75,1103
2026-01-12 13:41:00,18501.75,18507.50,18486.50,18486.75,944
2026-01-12 13:42:00,18486.75,18491.75,18482.25,18487.50,694
2026-01-12 13:43:00,18487.50,18499.00,18483.25,18496.25,1394
2026-01-12 13:44:00,18496.25,18507.25,18490.25,18490.75,1199
2026-01-12 13:45:00,18490.75,18492.25,18480.25,18482.00,328
2026-01-12 13:46:00,18482.00,18494.00,18481.50,18488.50,698
2026-01-12 13:47:00,18488.50,18494.00,18482.75,18486.50,1318
2026-01-12 13:48:00,18486.50,18488.50,18473.00,18477.50,374
2026-01-12 13:49:00,18477.50,18490.75,18476.25,18486.00,816
2026-01-12 13:50:00,18486.00,18489.25,18471.25,18474.75,667
2026-01-12 13:51:00,18474.75,18477.75,18474.50,18476.50,1126
2026-01-12 13:52:00,18476.50,18499.50,18473.50,18497.00,382
2026-01-12 13:53:00,18497.00,18497.00,18468.00,18472.25,694
2026-01-12 13:54:00,18472.25,18485.50,18469.75,18482.75,811
2026-01-12 13:55:00,18482.75,18490.50,18472.75,18476.75,1290
2026-01-12 13:56:00,18476.75,18481.75,18466.25,18476.75,1266
2026-01-12 13:57:00,18476.75,18483.00,18470.50,18472.00,1360
2026-01-12 13:58:00,18472.00,18492.25,18471.75,18490.25,378
2026-01-12 13:59:00,18490.25,18497.50,18476.25,18478.00,1233
2026-01-12 14:00:00,18478.00,18483.00,18475.75,18476.25,203
2026-01-12 14:01:00,18476.25,18482.00,18471.50,18482.00,770
2026-01-12 14:02:00,18482.00,18508.25,18481.50,18501.75,515
2026-01-12 14:03:00,18501.75,18507.00,18487.25,18489.25,238
2026-01-12 14:04:00,18489.25,18497.00,18485.00,18485.50,1420
2026-01-12 14:05:00,18485.50,18486.75,18473.75,18476.00,1397
2026-01-12 14:06:00,18476.00,18478.25,18471.25,18474.25,431
2026-01-12 14:07:00,18474.25,18492.00,18471.25,18488.75,1050
2026-01-12 14:08:00,18488.75,18493.25,18484.75,18490.75,639
2026-01-12 14:09:00,18490.75,18497.25,18474.50,18482.00,1055
2026-01-12 14:10:00,18482.00,18484.75,18478.75,18481.25,631
2026-01-12 14:11:00,18481.25,18492.25,18478.25,18491.50,673
2026-01-12 14:12:00,18491.50,18497.00,18477.75,18494.25,989
2026-01-12 14:13:00,18494.25,18500.50,18490.00,18495.00,1091
2026-01-12 14:14:00,18495.00,18500.25,18483.50,18486.25,512
2026-01-12 14:15:00,18486.25,18494.75,18485.50,18491.50,1245
2026-01-12 14:16:00,18491.50,18498.50,18488.50,18495.25,905
2026-01-12 14:17:00,18495.25,18497.75,18493.25,18497.75,1459
2026-01-12 14:18:00,18497.75,18500.50,18478.75,18481.50,1473
2026-01-12 14:19:00,18481.50,18494.50,18475.75,18490.75,1412
2026-01-12 14:20:00,18490.75,18507.25,18486.75,18505.75,1312
2026-01-12 14:21:00,18505.75,18508.00,18491.50,18495.50,1145
2026-01-12 14:22:00,18495.50,18496.00,18477.50,18479.75,1163
2026-01-12 14:23:00,18479.75,18491.50,18476.00,18486.75,361
2026-01-12 14:24:00,18486.75,18488.00,18470.25,18476.00,1460
2026-01-12 14:25:00,18476.00,18498.75,18469.50,18486.75,638
2026-01-12 14:26:00,18486.75,18497.75,18481.00,18490.25,938
2026-01-12 14:27:00,18490.25,18493.75,18483.50,18486.00,697
2026-01-12 14:28:00,18486.00,18496.75,18481.25,18495.00,1092
2026-01-12 14:29:00,18495.00,18497.50,18489.75,18490.50,1482
2026-01-12 14:30:00,18490.50,18493.50,18455.75,18464.50,736
2026-01-12 14:31:00,18464.50,18481.50,18461.00,18479.25,378
2026-01-12 14:32:00,18479.25,18502.50,18475.75,18498.00,310
2026-01-12 14:33:00,18498.00,18501.75,18498.00,18499.75,821
2026-01-12 14:34:00,18499.75,18500.25,18471.50,18479.75,662
2026-01-12 14:35:00,18479.75,18487.75,18478.00,18486.00,383
2026-01-12 14:36:00,18486.00,18487.00,18481.25,18481.75,758
2026-01-12 14:37:00,18481.75,18499.00,18480.00,18495.25,803
2026-01-12 14:38:00,18495.25,18499.50,18478.50,18481.25,520
2026-01-12 14:39:00,18481.25,18486.75,18476.00,18477.50,1471
2026-01-12 14:40:00,18477.50,18496.00,18474.25,18492.50,263
2026-01-12 14:41:00,18492.50,18499.25,18478.50,18478.75,495
2026-01-12 14:42:00,18478.75,18482.00,18467.75,18470.00,918
2026-01-12 14:43:00,18470.00,18479.75,18461.25,18474.00,205
2026-01-12 14:44:00,18474.00,18494.00,18463.75,18492.00,347
2026-01-12 14:45:00,18492.00,18511.00,18491.75,18506.00,1082
2026-01-12 14:46:00,18506.00,18509.50,18489.00,18489.75,237
2026-01-12 14:47:00,18489.75,18490.50,18475.75,18479.25,765
2026-01-12 14:48:00,18479.25,18496.25,18473.75,18493.25,1121
2026-01-12 14:49:00,18493.25,18498.50,18477.00,18481.75,256
2026-01-12 14:50:00,18481.75,18489.75,18480.00,18480.50,287
2026-01-12 14:51:00,18480.50,18487.75,18480.50,18480.75,783
2026-01-12 14:52:00,18480.75,18493.00,18477.25,18492.25,1385
2026-01-12 14:53:00,18492.25,18492.75,18488.25,18492.25,1255
2026-01-12 14:54:00,18492.25,18495.25,18477.50,18486.75,200
2026-01-12 14:55:00,18486.75,18500.00,18477.75,18497.00,987
2026-01-12 14:56:00,18497.00,18498.00,18480.75,18484.25,671
2026-01-12 14:57:00,18484.25,18493.00,18475.25,18491.25,450
2026-01-12 14:58:00,18491.25,18493.00,18477.00,18479.50,1240
2026-01-12 14:59:00,18479.50,18504.25,18473.50,18494.50,1257
2026-01-12 15:00:00,18494.50,18498.75,18486.00,18489.00,362
2026-01-12 15:01:00,18489.00,18493.25,18485.50,18485.75,1117
2026-01-12 15:02:00,18485.75,18493.50,18477.25,18480.25,1014
2026-01-12 15:03:00,18480.25,18493.75,18479.50,18492.25,1419
2026-01-12 15:04:00,18492.25,18495.75,18487.25,18494.25,1400
2026-01-12 15:05:00,18494.25,18497.00,18486.00,18487.25,1236
2026-01-12 15:06:00,18487.25,18496.75,18485.50,18496.25,462
2026-01-12 15:07:00,18496.25,18497.75,18476.00,18479.25,283
2026-01-12 15:08:00,18479.25,18493.25,18477.50,18492.75,914
2026-01-12 15:09:00,18492.75,18499.00,18477.50,18487.50,1470
2026-01-12 15:10:00,18487.50,18503.75,18486.75,18499.25,1156
2026-01-12 15:11:00,18499.25,18503.50,18481.50,18483.25,648
2026-01-12 15:12:00,18483.25,18486.75,18478.25,18481.25,751
2026-01-12 15:13:00,18481.25,18484.50,18474.00,18479.25,1078
2026-01-12 15:14:00,18479.25,18491.25,18478.25,18489.75,662
2026-01-12 15:15:00,18489.75,18491.00,18472.25,18480.75,351
2026-01-12 15:16:00,18480.75,18494.75,18479.00,18493.50,898
2026-01-12 15:17:00,18493.50,18501.00,18488.50,18493.00,797
2026-01-12 15:18:00,18493.00,18499.25,18493.00,18495.50,1049
2026-01-12 15:19:00,18495.50,18496.00,18490.50,18495.50,1472
2026-01-12 15:20:00,18495.50,18499.00,18482.00,18488.50,960
2026-01-12 15:21:00,18488.50,18496.50,18482.75,18495.25,677
2026-01-12 15:22:00,18495.25,18497.25,18481.00,18494.75,217
2026-01-12 15:23:00,18494.75,18495.75,18491.25,18492.25,623
2026-01-12 15:24:00,18492.25,18495.50,18478.25,18480.75,223
2026-01-12 15:25:00,18480.75,18494.50,18473.25,18487.50,352
2026-01-12 15:26:00,18487.50,18493.50,18485.25,18493.00,1250
2026-01-12 15:27:00,18493.00,18497.50,18462.50,18473.75,799
2026-01-12 15:28:00,18473.75,18477.00,18461.25,18476.50,1294
2026-01-12 15:29:00,18476.50,18484.00,18471.25,18482.25,608
2026-01-12 15:30:00,18482.25,18495.50,18479.00,18489.25,1148
2026-01-12 15:31:00,18489.25,18495.75,18483.50,18485.25,961
2026-01-12 15:32:00,18485.25,18487.50,18475.50,18476.25,328
